rank,number_of_citations,article_number,volume,year,doi_link
24358,0,2863,25,2025,https://doi.org/10.1186/s12889-025-23945-0
24359,0,2862,25,2025,https://doi.org/10.1186/s12889-025-23923-6
24360,0,2861,25,2025,https://doi.org/10.1186/s12889-025-23779-w
24361,0,2859,25,2025,https://doi.org/10.1186/s12889-025-24161-6
24362,0,2858,25,2025,https://doi.org/10.1186/s12889-025-24131-y
24363,0,2857,25,2025,https://doi.org/10.1186/s12889-025-24100-5
24364,0,2856,25,2025,https://doi.org/10.1186/s12889-025-23905-8
24365,0,2855,25,2025,https://doi.org/10.1186/s12889-025-24125-w
24366,0,2854,25,2025,https://doi.org/10.1186/s12889-025-24120-1
24367,0,2853,25,2025,https://doi.org/10.1186/s12889-025-24051-x
24368,0,2851,25,2025,https://doi.org/10.1186/s12889-025-23743-8
24369,0,2850,25,2025,https://doi.org/10.1186/s12889-025-23755-4
24370,0,2849,25,2025,https://doi.org/10.1186/s12889-025-24181-2
24371,0,2848,25,2025,https://doi.org/10.1186/s12889-025-24184-z
24372,0,2847,25,2025,https://doi.org/10.1186/s12889-025-24150-9
24373,0,2846,25,2025,https://doi.org/10.1186/s12889-025-23896-6
24374,0,2845,25,2025,https://doi.org/10.1186/s12889-025-24042-y
24375,0,2844,25,2025,https://doi.org/10.1186/s12889-025-24119-8
24376,0,2843,25,2025,https://doi.org/10.1186/s12889-025-24143-8
24377,0,2842,25,2025,https://doi.org/10.1186/s12889-025-24250-6
24378,0,2841,25,2025,https://doi.org/10.1186/s12889-025-24025-z
24379,0,2840,25,2025,https://doi.org/10.1186/s12889-025-23976-7
24380,0,2839,25,2025,https://doi.org/10.1186/s12889-025-24043-x
24381,0,2838,25,2025,https://doi.org/10.1186/s12889-025-24127-8
24382,0,2837,25,2025,https://doi.org/10.1186/s12889-025-24116-x
24383,0,2836,25,2025,https://doi.org/10.1186/s12889-025-24111-2
24384,0,2834,25,2025,https://doi.org/10.1186/s12889-025-24063-7
24385,0,2833,25,2025,https://doi.org/10.1186/s12889-025-23928-1
24386,0,2832,25,2025,https://doi.org/10.1186/s12889-025-23854-2
24387,0,2831,25,2025,https://doi.org/10.1186/s12889-025-24094-0
24388,0,2830,25,2025,https://doi.org/10.1186/s12889-025-23975-8
24389,0,2829,25,2025,https://doi.org/10.1186/s12889-025-23122-3
24390,0,2828,25,2025,https://doi.org/10.1186/s12889-025-23727-8
24391,0,2827,25,2025,https://doi.org/10.1186/s12889-025-24188-9
24392,0,2826,25,2025,https://doi.org/10.1186/s12889-025-23838-2
24393,0,2825,25,2025,https://doi.org/10.1186/s12889-025-23678-0
24394,0,2824,25,2025,https://doi.org/10.1186/s12889-025-23712-1
24395,0,2823,25,2025,https://doi.org/10.1186/s12889-025-24090-4
24396,0,2822,25,2025,https://doi.org/10.1186/s12889-025-23990-9
24397,0,2821,25,2025,https://doi.org/10.1186/s12889-025-23859-x
24398,0,2820,25,2025,https://doi.org/10.1186/s12889-025-23903-w
24399,0,2819,25,2025,https://doi.org/10.1186/s12889-025-22191-8
24400,0,2818,25,2025,https://doi.org/10.1186/s12889-025-23937-0
24401,0,2817,25,2025,https://doi.org/10.1186/s12889-025-24086-0
24402,0,2816,25,2025,https://doi.org/10.1186/s12889-025-21831-3
24403,0,2815,25,2025,https://doi.org/10.1186/s12889-025-24089-x
24404,0,2814,25,2025,https://doi.org/10.1186/s12889-025-23956-x
24405,0,2813,25,2025,https://doi.org/10.1186/s12889-025-23871-1
24406,0,2811,25,2025,https://doi.org/10.1186/s12889-025-24101-4
24407,0,2810,25,2025,https://doi.org/10.1186/s12889-025-23904-9
24408,0,2809,25,2025,https://doi.org/10.1186/s12889-025-23726-9
24409,0,2808,25,2025,https://doi.org/10.1186/s12889-025-24134-9
24410,0,2807,25,2025,https://doi.org/10.1186/s12889-025-24065-5
24411,0,2806,25,2025,https://doi.org/10.1186/s12889-025-24066-4
24412,0,2805,25,2025,https://doi.org/10.1186/s12889-025-22851-9
24413,0,2804,25,2025,https://doi.org/10.1186/s12889-025-24069-1
24414,0,2802,25,2025,https://doi.org/10.1186/s12889-025-24157-2
24415,0,2801,25,2025,https://doi.org/10.1186/s12889-025-24079-z
24416,0,2800,25,2025,https://doi.org/10.1186/s12889-025-24022-2
24417,0,2798,25,2025,https://doi.org/10.1186/s12889-025-24164-3
24418,0,2797,25,2025,https://doi.org/10.1186/s12889-025-23856-0
24419,0,2796,25,2025,https://doi.org/10.1186/s12889-025-23710-3
24420,0,2794,25,2025,https://doi.org/10.1186/s12889-025-24055-7
24421,0,2793,25,2025,https://doi.org/10.1186/s12889-025-24096-y
24422,0,2792,25,2025,https://doi.org/10.1186/s12889-025-24132-x
24423,0,2790,25,2025,https://doi.org/10.1186/s12889-025-23898-4
24424,0,2789,25,2025,https://doi.org/10.1186/s12889-025-23993-6
24425,0,2788,25,2025,https://doi.org/10.1186/s12889-025-24160-7
24426,0,2787,25,2025,https://doi.org/10.1186/s12889-025-24138-5
24427,0,2786,25,2025,https://doi.org/10.1186/s12889-025-24003-5
24428,0,2785,25,2025,https://doi.org/10.1186/s12889-025-24140-x
24429,0,2784,25,2025,https://doi.org/10.1186/s12889-025-24085-1
24430,0,2783,25,2025,https://doi.org/10.1186/s12889-025-24072-6
24431,0,2782,25,2025,https://doi.org/10.1186/s12889-025-24045-9
24432,0,2781,25,2025,https://doi.org/10.1186/s12889-025-24155-4
24433,0,2780,25,2025,https://doi.org/10.1186/s12889-025-23723-y
24434,0,2779,25,2025,https://doi.org/10.1186/s12889-025-23930-7
24435,0,2778,25,2025,https://doi.org/10.1186/s12889-025-24153-6
24436,0,2777,25,2025,https://doi.org/10.1186/s12889-025-24046-8
24437,0,2776,25,2025,https://doi.org/10.1186/s12889-025-23950-3
24438,0,2775,25,2025,https://doi.org/10.1186/s12889-025-24145-6
24439,0,2774,25,2025,https://doi.org/10.1186/s12889-025-24141-w
24440,0,2773,25,2025,https://doi.org/10.1186/s12889-025-24151-8
24441,0,2772,25,2025,https://doi.org/10.1186/s12889-025-24142-9
24442,0,2771,25,2025,https://doi.org/10.1186/s12889-025-23992-7
24443,0,2770,25,2025,https://doi.org/10.1186/s12889-025-23984-7
24444,0,2769,25,2025,https://doi.org/10.1186/s12889-025-23776-z
24445,0,2768,25,2025,https://doi.org/10.1186/s12889-025-24109-w
24446,0,2767,25,2025,https://doi.org/10.1186/s12889-025-24019-x
24447,0,2766,25,2025,https://doi.org/10.1186/s12889-025-23497-3
24448,0,2765,25,2025,https://doi.org/10.1186/s12889-025-24128-7
24449,0,2764,25,2025,https://doi.org/10.1186/s12889-025-23618-y
24450,0,2763,25,2025,https://doi.org/10.1186/s12889-025-24002-6
24451,0,2762,25,2025,https://doi.org/10.1186/s12889-025-24172-3
24452,0,2761,25,2025,https://doi.org/10.1186/s12889-025-24126-9
24453,0,2759,25,2025,https://doi.org/10.1186/s12889-025-23798-7
24454,0,2758,25,2025,https://doi.org/10.1186/s12889-025-23620-4
24455,0,2757,25,2025,https://doi.org/10.1186/s12889-025-24113-0
24456,0,2756,25,2025,https://doi.org/10.1186/s12889-025-24013-3
24457,0,2755,25,2025,https://doi.org/10.1186/s12889-025-23635-x
24458,0,2754,25,2025,https://doi.org/10.1186/s12889-025-23315-w
24459,0,2753,25,2025,https://doi.org/10.1186/s12889-025-24092-2
24460,0,2752,25,2025,https://doi.org/10.1186/s12889-025-24135-8
24461,0,2751,25,2025,https://doi.org/10.1186/s12889-025-23872-0
24462,0,2750,25,2025,https://doi.org/10.1186/s12889-025-23991-8
24463,0,2749,25,2025,https://doi.org/10.1186/s12889-025-24039-7
24464,0,2748,25,2025,https://doi.org/10.1186/s12889-025-23834-6
24465,0,2747,25,2025,https://doi.org/10.1186/s12889-025-23883-x
24466,0,2746,25,2025,https://doi.org/10.1186/s12889-025-24130-z
24467,0,2745,25,2025,https://doi.org/10.1186/s12889-025-23778-x
24468,0,2743,25,2025,https://doi.org/10.1186/s12889-025-24037-9
24469,0,2742,25,2025,https://doi.org/10.1186/s12889-025-23921-8
24470,0,2741,25,2025,https://doi.org/10.1186/s12889-025-24129-6
24471,0,2740,25,2025,https://doi.org/10.1186/s12889-025-23719-8
24472,0,2739,25,2025,https://doi.org/10.1186/s12889-025-23750-9
24473,0,2738,25,2025,https://doi.org/10.1186/s12889-025-24133-w
24474,0,2737,25,2025,https://doi.org/10.1186/s12889-025-24059-3
24475,0,2736,25,2025,https://doi.org/10.1186/s12889-025-23841-7
24476,0,2735,25,2025,https://doi.org/10.1186/s12889-025-24060-w
24477,0,2734,25,2025,https://doi.org/10.1186/s12889-025-23842-6
24478,0,2733,25,2025,https://doi.org/10.1186/s12889-025-23974-9
24479,0,2732,25,2025,https://doi.org/10.1186/s12889-025-23968-7
24480,0,2731,25,2025,https://doi.org/10.1186/s12889-025-23933-4
24481,0,2729,25,2025,https://doi.org/10.1186/s12889-025-23734-9
24482,0,2728,25,2025,https://doi.org/10.1186/s12889-025-24118-9
24483,0,2727,25,2025,https://doi.org/10.1186/s12889-025-23697-x
24484,0,2726,25,2025,https://doi.org/10.1186/s12889-025-23880-0
24485,0,2725,25,2025,https://doi.org/10.1186/s12889-025-24035-x
24486,0,2724,25,2025,https://doi.org/10.1186/s12889-025-23700-5
24487,0,2722,25,2025,https://doi.org/10.1186/s12889-025-23961-0
24488,0,2721,25,2025,https://doi.org/10.1186/s12889-025-24052-w
24489,0,2720,25,2025,https://doi.org/10.1186/s12889-025-24033-z
24490,0,2719,25,2025,https://doi.org/10.1186/s12889-025-24078-0
24491,0,2717,25,2025,https://doi.org/10.1186/s12889-025-24104-1
24492,0,2716,25,2025,https://doi.org/10.1186/s12889-025-24146-5
24493,0,2715,25,2025,https://doi.org/10.1186/s12889-025-23695-z
24494,0,2714,25,2025,https://doi.org/10.1186/s12889-025-23633-z
24495,0,2713,25,2025,https://doi.org/10.1186/s12889-025-23970-z
24496,0,2712,25,2025,https://doi.org/10.1186/s12889-025-23665-5
24497,0,2711,25,2025,https://doi.org/10.1186/s12889-025-24154-5
24498,0,2710,25,2025,https://doi.org/10.1186/s12889-025-23987-4
24499,0,2709,25,2025,https://doi.org/10.1186/s12889-025-23321-y
24500,0,2707,25,2025,https://doi.org/10.1186/s12889-025-23962-z
24501,0,2706,25,2025,https://doi.org/10.1186/s12889-025-23748-3
24502,0,2705,25,2025,https://doi.org/10.1186/s12889-025-23766-1
24503,0,2704,25,2025,https://doi.org/10.1186/s12889-025-24000-8
24504,0,2703,25,2025,https://doi.org/10.1186/s12889-025-23787-w
24505,0,2702,25,2025,https://doi.org/10.1186/s12889-025-23999-0
24506,0,2701,25,2025,https://doi.org/10.1186/s12889-025-23102-7
24507,0,2700,25,2025,https://doi.org/10.1186/s12889-025-23953-0
24508,0,2699,25,2025,https://doi.org/10.1186/s12889-025-23957-w
24509,0,2698,25,2025,https://doi.org/10.1186/s12889-025-23927-2
24510,0,2697,25,2025,https://doi.org/10.1186/s12889-025-23941-4
24511,0,2695,25,2025,https://doi.org/10.1186/s12889-025-23951-2
24512,0,2694,25,2025,https://doi.org/10.1186/s12889-025-24021-3
24513,0,2693,25,2025,https://doi.org/10.1186/s12889-024-21073-9
24514,0,2692,25,2025,https://doi.org/10.1186/s12889-025-24041-z
24515,0,2691,25,2025,https://doi.org/10.1186/s12889-025-23972-x
24516,0,2690,25,2025,https://doi.org/10.1186/s12889-025-24020-4
24517,0,2689,25,2025,https://doi.org/10.1186/s12889-025-23882-y
24518,0,2688,25,2025,https://doi.org/10.1186/s12889-025-23837-3
24519,0,2687,25,2025,https://doi.org/10.1186/s12889-025-24027-x
24520,0,2685,25,2025,https://doi.org/10.1186/s12889-025-23997-2
24521,0,2684,25,2025,https://doi.org/10.1186/s12889-025-23926-3
24522,0,2681,25,2025,https://doi.org/10.1186/s12889-025-23702-3
24523,0,2680,25,2025,https://doi.org/10.1186/s12889-025-24054-8
24524,0,2678,25,2025,https://doi.org/10.1186/s12889-025-23901-y
24525,0,2677,25,2025,https://doi.org/10.1186/s12889-025-23725-w
24526,0,2676,25,2025,https://doi.org/10.1186/s12889-025-23764-3
24527,0,2675,25,2025,https://doi.org/10.1186/s12889-025-23879-7
24528,0,2674,25,2025,https://doi.org/10.1186/s12889-025-23599-y
24529,0,2671,25,2025,https://doi.org/10.1186/s12889-025-22476-y
24530,0,2670,25,2025,https://doi.org/10.1186/s12889-025-23982-9
24531,0,2669,25,2025,https://doi.org/10.1186/s12889-025-24040-0
24532,0,2668,25,2025,https://doi.org/10.1186/s12889-025-23823-9
24533,0,2667,25,2025,https://doi.org/10.1186/s12889-025-23955-y
24534,0,2666,25,2025,https://doi.org/10.1186/s12889-025-24014-2
24535,0,2665,25,2025,https://doi.org/10.1186/s12889-025-23919-2
24536,0,2664,25,2025,https://doi.org/10.1186/s12889-025-23949-w
24537,0,2663,25,2025,https://doi.org/10.1186/s12889-025-23517-2
24538,0,2662,25,2025,https://doi.org/10.1186/s12889-025-23948-x
24539,0,2661,25,2025,https://doi.org/10.1186/s12889-025-23747-4
24540,0,2660,25,2025,https://doi.org/10.1186/s12889-025-24006-2
24541,0,2659,25,2025,https://doi.org/10.1186/s12889-025-23866-y
24542,0,2657,25,2025,https://doi.org/10.1186/s12889-025-23729-6
24543,0,2656,25,2025,https://doi.org/10.1186/s12889-025-23922-7
24544,0,2655,25,2025,https://doi.org/10.1186/s12889-025-23853-3
24545,0,2654,25,2025,https://doi.org/10.1186/s12889-025-23983-8
24546,0,2653,25,2025,https://doi.org/10.1186/s12889-025-23887-7
24547,0,2652,25,2025,https://doi.org/10.1186/s12889-025-23920-9
24548,0,2651,25,2025,https://doi.org/10.1186/s12889-025-23802-0
24549,0,2650,25,2025,https://doi.org/10.1186/s12889-025-24017-z
24550,0,2649,25,2025,https://doi.org/10.1186/s12889-025-23994-5
24551,0,2648,25,2025,https://doi.org/10.1186/s12889-025-23988-3
24552,0,2647,25,2025,https://doi.org/10.1186/s12889-025-22701-8
24553,0,2646,25,2025,https://doi.org/10.1186/s12889-025-23935-2
24554,0,2645,25,2025,https://doi.org/10.1186/s12889-025-23909-4
24555,0,2644,25,2025,https://doi.org/10.1186/s12889-025-23819-5
24556,0,2643,25,2025,https://doi.org/10.1186/s12889-025-24038-8
24557,0,2642,25,2025,https://doi.org/10.1186/s12889-025-23918-3
24558,0,2641,25,2025,https://doi.org/10.1186/s12889-025-24034-y
24559,0,2639,25,2025,https://doi.org/10.1186/s12889-025-23850-6
24560,0,2638,25,2025,https://doi.org/10.1186/s12889-025-23852-4
24561,0,2637,25,2025,https://doi.org/10.1186/s12889-025-23847-1
24562,0,2636,25,2025,https://doi.org/10.1186/s12889-025-23986-5
24563,0,2635,25,2025,https://doi.org/10.1186/s12889-025-23916-5
24564,0,2634,25,2025,https://doi.org/10.1186/s12889-025-23621-3
24565,0,2632,25,2025,https://doi.org/10.1186/s12889-025-23906-7
24566,0,2630,25,2025,https://doi.org/10.1186/s12889-025-23914-7
24567,0,2629,25,2025,https://doi.org/10.1186/s12889-025-23741-w
24568,0,2628,25,2025,https://doi.org/10.1186/s12889-025-23891-x
24569,0,2626,25,2025,https://doi.org/10.1186/s12889-025-23781-2
24570,0,2625,25,2025,https://doi.org/10.1186/s12889-025-23878-8
24571,0,2624,25,2025,https://doi.org/10.1186/s12889-025-23739-4
24572,0,2623,25,2025,https://doi.org/10.1186/s12889-025-21724-5
24573,0,2622,25,2025,https://doi.org/10.1186/s12889-025-23996-3
24574,0,2621,25,2025,https://doi.org/10.1186/s12889-025-23910-x
24575,0,2620,25,2025,https://doi.org/10.1186/s12889-025-23860-4
24576,0,2619,25,2025,https://doi.org/10.1186/s12889-025-23876-w
24577,0,2618,25,2025,https://doi.org/10.1186/s12889-025-23912-9
24578,0,2617,25,2025,https://doi.org/10.1186/s12889-025-23902-x
24579,0,2616,25,2025,https://doi.org/10.1186/s12889-025-23885-9
24580,0,2615,25,2025,https://doi.org/10.1186/s12889-025-23822-w
24581,0,2614,25,2025,https://doi.org/10.1186/s12889-025-23934-3
24582,0,2613,25,2025,https://doi.org/10.1186/s12889-025-23851-5
24583,0,2612,25,2025,https://doi.org/10.1186/s12889-025-23627-x
24584,0,2611,25,2025,https://doi.org/10.1186/s12889-025-23794-x
24585,0,2609,25,2025,https://doi.org/10.1186/s12889-025-23737-6
24586,0,2608,25,2025,https://doi.org/10.1186/s12889-025-23858-y
24587,0,2607,25,2025,https://doi.org/10.1186/s12889-025-23861-3
24588,0,2606,25,2025,https://doi.org/10.1186/s12889-025-23404-w
24589,0,2605,25,2025,https://doi.org/10.1186/s12889-025-23895-7
24590,0,2604,25,2025,https://doi.org/10.1186/s12889-025-23839-1
24591,0,2603,25,2025,https://doi.org/10.1186/s12889-025-23722-z
24592,0,2602,25,2025,https://doi.org/10.1186/s12889-025-23629-9
24593,0,2601,25,2025,https://doi.org/10.1186/s12889-025-23888-6
24594,0,2600,25,2025,https://doi.org/10.1186/s12889-025-23870-2
24595,0,2599,25,2025,https://doi.org/10.1186/s12889-025-23817-7
24596,0,2597,25,2025,https://doi.org/10.1186/s12889-025-23761-6
24597,0,2596,25,2025,https://doi.org/10.1186/s12889-025-23742-9
24598,0,2595,25,2025,https://doi.org/10.1186/s12889-025-23800-2
24599,0,2594,25,2025,https://doi.org/10.1186/s12889-025-24008-0
24600,0,2593,25,2025,https://doi.org/10.1186/s12889-025-23820-y
24601,0,2592,25,2025,https://doi.org/10.1186/s12889-025-23812-y
24602,0,2591,25,2025,https://doi.org/10.1186/s12889-025-23977-6
24603,0,2590,25,2025,https://doi.org/10.1186/s12889-025-23873-z
24604,0,2589,25,2025,https://doi.org/10.1186/s12889-025-23809-7
24605,0,2588,25,2025,https://doi.org/10.1186/s12889-025-23846-2
24606,0,2587,25,2025,https://doi.org/10.1186/s12889-025-23877-9
24607,0,2586,25,2025,https://doi.org/10.1186/s12889-025-23995-4
24608,0,2585,25,2025,https://doi.org/10.1186/s12889-025-23943-2
24609,0,2584,25,2025,https://doi.org/10.1186/s12889-025-23667-3
24610,0,2583,25,2025,https://doi.org/10.1186/s12889-025-23828-4
24611,0,2582,25,2025,https://doi.org/10.1186/s12889-025-23660-w
24612,0,2581,25,2025,https://doi.org/10.1186/s12889-025-23868-w
24613,0,2580,25,2025,https://doi.org/10.1186/s12889-025-23735-8
24614,0,2579,25,2025,https://doi.org/10.1186/s12889-025-23775-0
24615,0,2578,25,2025,https://doi.org/10.1186/s12889-025-23696-y
24616,0,2577,25,2025,https://doi.org/10.1186/s12889-025-23862-2
24617,0,2575,25,2025,https://doi.org/10.1186/s12889-025-23811-z
24618,0,2573,25,2025,https://doi.org/10.1186/s12889-025-23815-9
24619,0,2571,25,2025,https://doi.org/10.1186/s12889-025-23952-1
24620,0,2570,25,2025,https://doi.org/10.1186/s12889-025-23791-0
24621,0,2569,25,2025,https://doi.org/10.1186/s12889-025-23807-9
24622,0,2568,25,2025,https://doi.org/10.1186/s12889-025-23797-8
24623,0,2567,25,2025,https://doi.org/10.1186/s12889-025-23687-z
24624,0,2566,25,2025,https://doi.org/10.1186/s12889-025-23757-2
24625,0,2565,25,2025,https://doi.org/10.1186/s12889-025-23804-y
24626,0,2563,25,2025,https://doi.org/10.1186/s12889-025-23857-z
24627,0,2562,25,2025,https://doi.org/10.1186/s12889-025-23749-2
24628,0,2561,25,2025,https://doi.org/10.1186/s12889-025-24001-7
24629,0,2560,25,2025,https://doi.org/10.1186/s12889-025-23720-1
24630,0,2559,25,2025,https://doi.org/10.1186/s12889-025-23752-7
24631,0,2558,25,2025,https://doi.org/10.1186/s12889-025-23793-y
24632,0,2555,25,2025,https://doi.org/10.1186/s12889-025-23795-w
24633,0,2554,25,2025,https://doi.org/10.1186/s12889-025-23785-y
24634,0,2553,25,2025,https://doi.org/10.1186/s12889-025-23756-3
24635,0,2552,25,2025,https://doi.org/10.1186/s12889-025-22938-3
24636,0,2551,25,2025,https://doi.org/10.1186/s12889-025-23636-w
24637,0,2550,25,2025,https://doi.org/10.1186/s12889-025-23718-9
24638,0,2549,25,2025,https://doi.org/10.1186/s12889-025-23760-7
24639,0,2548,25,2025,https://doi.org/10.1186/s12889-025-23657-5
24640,0,2547,25,2025,https://doi.org/10.1186/s12889-025-23303-0
24641,0,2546,25,2025,https://doi.org/10.1186/s12889-025-23784-z
24642,0,2544,25,2025,https://doi.org/10.1186/s12889-025-23790-1
24643,0,2543,25,2025,https://doi.org/10.1186/s12889-025-23774-1
24644,0,2542,25,2025,https://doi.org/10.1186/s12889-025-23672-6
24645,0,2541,25,2025,https://doi.org/10.1186/s12889-025-23758-1
24646,0,2539,25,2025,https://doi.org/10.1186/s12889-025-23770-5
24647,0,2538,25,2025,https://doi.org/10.1186/s12889-025-23745-6
24648,0,2537,25,2025,https://doi.org/10.1186/s12889-025-23255-5
24649,0,2536,25,2025,https://doi.org/10.1186/s12889-025-23598-z
24650,0,2535,25,2025,https://doi.org/10.1186/s12889-025-23769-y
24651,0,2534,25,2025,https://doi.org/10.1186/s12889-025-23759-0
24652,0,2533,25,2025,https://doi.org/10.1186/s12889-025-23728-7
24653,0,2532,25,2025,https://doi.org/10.1186/s12889-025-23711-2
24654,0,2531,25,2025,https://doi.org/10.1186/s12889-025-23772-3
24655,0,2530,25,2025,https://doi.org/10.1186/s12889-025-23765-2
24656,0,2529,25,2025,https://doi.org/10.1186/s12889-025-22212-6
24657,0,2528,25,2025,https://doi.org/10.1186/s12889-025-23596-1
24658,0,2527,25,2025,https://doi.org/10.1186/s12889-025-23677-1
24659,0,2526,25,2025,https://doi.org/10.1186/s12889-025-23686-0
24660,0,2525,25,2025,https://doi.org/10.1186/s12889-025-23717-w
24661,0,2524,25,2025,https://doi.org/10.1186/s12889-025-23771-4
24662,0,2523,25,2025,https://doi.org/10.1186/s12889-025-23698-w
24663,0,2522,25,2025,https://doi.org/10.1186/s12889-025-23753-6
24664,0,2521,25,2025,https://doi.org/10.1186/s12889-025-21771-y
24665,0,2520,25,2025,https://doi.org/10.1186/s12889-025-23730-z
24666,0,2518,25,2025,https://doi.org/10.1186/s12889-025-23673-5
24667,0,2517,25,2025,https://doi.org/10.1186/s12889-025-22436-6
24668,0,2516,25,2025,https://doi.org/10.1186/s12889-025-23488-4
24669,0,2515,25,2025,https://doi.org/10.1186/s12889-025-23639-7
24670,0,2514,25,2025,https://doi.org/10.1186/s12889-025-23630-2
24671,0,2513,25,2025,https://doi.org/10.1186/s12889-025-23713-0
24672,0,2512,25,2025,https://doi.org/10.1186/s12889-025-23714-z
24673,0,2509,25,2025,https://doi.org/10.1186/s12889-025-23691-3
24674,0,2508,25,2025,https://doi.org/10.1186/s12889-025-23606-2
24675,0,2507,25,2025,https://doi.org/10.1186/s12889-025-23715-y
24676,0,2506,25,2025,https://doi.org/10.1186/s12889-025-22047-1
24677,0,2505,25,2025,https://doi.org/10.1186/s12889-025-23656-6
24678,0,2504,25,2025,https://doi.org/10.1186/s12889-025-23704-1
24679,0,2503,25,2025,https://doi.org/10.1186/s12889-025-23706-z
24680,0,2502,25,2025,https://doi.org/10.1186/s12889-025-23679-z
24681,0,2501,25,2025,https://doi.org/10.1186/s12889-025-23647-7
24682,0,2499,25,2025,https://doi.org/10.1186/s12889-025-23708-x
24683,0,2498,25,2025,https://doi.org/10.1186/s12889-025-23668-2
24684,0,2496,25,2025,https://doi.org/10.1186/s12889-025-23684-2
24685,0,2495,25,2025,https://doi.org/10.1186/s12889-025-23680-6
24686,0,2494,25,2025,https://doi.org/10.1186/s12889-025-23611-5
24687,0,2493,25,2025,https://doi.org/10.1186/s12889-025-23690-4
24688,0,2492,25,2025,https://doi.org/10.1186/s12889-025-23732-x
24689,0,2490,25,2025,https://doi.org/10.1186/s12889-025-23782-1
24690,0,2489,25,2025,https://doi.org/10.1186/s12889-025-23542-1
24691,0,2488,25,2025,https://doi.org/10.1186/s12889-025-23683-3
24692,0,2487,25,2025,https://doi.org/10.1186/s12889-025-23688-y
24693,0,2486,25,2025,https://doi.org/10.1186/s12889-025-23661-9
24694,0,2485,25,2025,https://doi.org/10.1186/s12889-025-23670-8
24695,0,2484,25,2025,https://doi.org/10.1186/s12889-025-23645-9
24696,0,2482,25,2025,https://doi.org/10.1186/s12889-025-23701-4
24697,0,2480,25,2025,https://doi.org/10.1186/s12889-025-23540-3
24698,0,2479,25,2025,https://doi.org/10.1186/s12889-025-23676-2
24699,0,2478,25,2025,https://doi.org/10.1186/s12889-025-22271-9
24700,0,2477,25,2025,https://doi.org/10.1186/s12889-025-23587-2
24701,0,2476,25,2025,https://doi.org/10.1186/s12889-025-23493-7
24702,0,2474,25,2025,https://doi.org/10.1186/s12889-025-23685-1
24703,0,2473,25,2025,https://doi.org/10.1186/s12889-025-23576-5
24704,0,2471,25,2025,https://doi.org/10.1186/s12889-025-23693-1
24705,0,2470,25,2025,https://doi.org/10.1186/s12889-025-23664-6
24706,0,2469,25,2025,https://doi.org/10.1186/s12889-025-23615-1
24707,0,2468,25,2025,https://doi.org/10.1186/s12889-025-23646-8
24708,0,2467,25,2025,https://doi.org/10.1186/s12889-025-23531-4
24709,0,2465,25,2025,https://doi.org/10.1186/s12889-025-23692-2
24710,0,2463,25,2025,https://doi.org/10.1186/s12889-025-23666-4
24711,0,2462,25,2025,https://doi.org/10.1186/s12889-025-23694-0
24712,0,2460,25,2025,https://doi.org/10.1186/s12889-025-23641-z
24713,0,2459,25,2025,https://doi.org/10.1186/s12889-025-23648-6
24714,0,2458,25,2025,https://doi.org/10.1186/s12889-025-23105-4
24715,0,2456,25,2025,https://doi.org/10.1186/s12889-025-22758-5
24716,0,2455,25,2025,https://doi.org/10.1186/s12889-025-23152-x
24717,0,2454,25,2025,https://doi.org/10.1186/s12889-025-23650-y
24718,0,2453,25,2025,https://doi.org/10.1186/s12889-025-23567-6
24719,0,2452,25,2025,https://doi.org/10.1186/s12889-025-22154-z
24720,0,2451,25,2025,https://doi.org/10.1186/s12889-025-23674-4
24721,0,2448,25,2025,https://doi.org/10.1186/s12889-025-23597-0
24722,0,2446,25,2025,https://doi.org/10.1186/s12889-025-22480-2
24723,0,2445,25,2025,https://doi.org/10.1186/s12889-025-23632-0
24724,0,2444,25,2025,https://doi.org/10.1186/s12889-025-23591-6
24725,0,2443,25,2025,https://doi.org/10.1186/s12889-025-23788-9
24726,0,2442,25,2025,https://doi.org/10.1186/s12889-025-23644-w
24727,0,2440,25,2025,https://doi.org/10.1186/s12889-025-23594-3
24728,0,2439,25,2025,https://doi.org/10.1186/s12889-025-23625-z
24729,0,2438,25,2025,https://doi.org/10.1186/s12889-025-23541-2
24730,0,2437,25,2025,https://doi.org/10.1186/s12889-025-23626-y
24731,0,2436,25,2025,https://doi.org/10.1186/s12889-025-23637-9
24732,0,2435,25,2025,https://doi.org/10.1186/s12889-025-23607-1
24733,0,2434,25,2025,https://doi.org/10.1186/s12889-025-23634-y
24734,0,2433,25,2025,https://doi.org/10.1186/s12889-025-23485-7
24735,0,2432,25,2025,https://doi.org/10.1186/s12889-025-23658-4
24736,0,2431,25,2025,https://doi.org/10.1186/s12889-025-23446-0
24737,0,2430,25,2025,https://doi.org/10.1186/s12889-025-23616-0
24738,0,2428,25,2025,https://doi.org/10.1186/s12889-025-23558-7
24739,0,2427,25,2025,https://doi.org/10.1186/s12889-025-23619-x
24740,0,2426,25,2025,https://doi.org/10.1186/s12889-025-22576-9
24741,0,2425,25,2025,https://doi.org/10.1186/s12889-025-23361-4
24742,0,2424,25,2025,https://doi.org/10.1186/s12889-025-23612-4
24743,0,2422,25,2025,https://doi.org/10.1186/s12889-025-23617-z
24744,0,2420,25,2025,https://doi.org/10.1186/s12889-025-23659-3
24745,0,2418,25,2025,https://doi.org/10.1186/s12889-025-23018-2
