rank,number_of_citations,article_number,volume,year,doi_link
26940,1,367,23,2023,https://doi.org/10.1186/s12889-023-15259-w
26941,1,322,23,2023,https://doi.org/10.1186/s12889-023-15117-9
26942,1,307,23,2023,https://doi.org/10.1186/s12889-023-15172-2
26943,1,298,23,2023,https://doi.org/10.1186/s12889-023-15224-7
26944,1,283,23,2023,https://doi.org/10.1186/s12889-023-15218-5
26945,1,281,23,2023,https://doi.org/10.1186/s12889-023-15044-9
26946,1,271,23,2023,https://doi.org/10.1186/s12889-023-15195-9
26947,1,270,23,2023,https://doi.org/10.1186/s12889-023-15113-z
26948,1,240,23,2023,https://doi.org/10.1186/s12889-023-15036-9
26949,1,239,23,2023,https://doi.org/10.1186/s12889-023-15048-5
26950,1,231,23,2023,https://doi.org/10.1186/s12889-023-15143-7
26951,1,213,23,2023,https://doi.org/10.1186/s12889-023-15147-3
26952,1,192,23,2023,https://doi.org/10.1186/s12889-023-15021-2
26953,1,189,23,2023,https://doi.org/10.1186/s12889-023-15031-0
26954,1,177,23,2023,https://doi.org/10.1186/s12889-022-14909-9
26955,1,160,23,2023,https://doi.org/10.1186/s12889-022-14939-3
26956,1,115,23,2023,https://doi.org/10.1186/s12889-022-14317-z
26957,1,110,23,2023,https://doi.org/10.1186/s12889-023-15029-8
26958,1,29,23,2023,https://doi.org/10.1186/s12889-022-14797-z
26959,1,2454,22,2022,https://doi.org/10.1186/s12889-022-14837-8
26960,1,2448,22,2022,https://doi.org/10.1186/s12889-022-14923-x
26961,1,2433,22,2022,https://doi.org/10.1186/s12889-022-14800-7
26962,1,2424,22,2022,https://doi.org/10.1186/s12889-022-14892-1
26963,1,2409,22,2022,https://doi.org/10.1186/s12889-022-14872-5
26964,1,2394,22,2022,https://doi.org/10.1186/s12889-022-14806-1
26965,1,2375,22,2022,https://doi.org/10.1186/s12889-022-14815-0
26966,1,2305,22,2022,https://doi.org/10.1186/s12889-022-14651-2
26967,1,2304,22,2022,https://doi.org/10.1186/s12889-022-14744-y
26968,1,2302,22,2022,https://doi.org/10.1186/s12889-022-14740-2
26969,1,2301,22,2022,https://doi.org/10.1186/s12889-022-14741-1
26970,1,2297,22,2022,https://doi.org/10.1186/s12889-022-14777-3
26971,1,2230,22,2022,https://doi.org/10.1186/s12889-022-14529-3
26972,1,2223,22,2022,https://doi.org/10.1186/s12889-022-14655-y
26973,1,2218,22,2022,https://doi.org/10.1186/s12889-022-14566-y
26974,1,2214,22,2022,https://doi.org/10.1186/s12889-022-14620-9
26975,1,2211,22,2022,https://doi.org/10.1186/s12889-022-14659-8
26976,1,2206,22,2022,https://doi.org/10.1186/s12889-022-14674-9
26977,1,2203,22,2022,https://doi.org/10.1186/s12889-022-14689-2
26978,1,2125,22,2022,https://doi.org/10.1186/s12889-022-14570-2
26979,1,2122,22,2022,https://doi.org/10.1186/s12889-022-14485-y
26980,1,2116,22,2022,https://doi.org/10.1186/s12889-022-14425-w
26981,1,2113,22,2022,https://doi.org/10.1186/s12889-022-14488-9
26982,1,2082,22,2022,https://doi.org/10.1186/s12889-022-14351-x
26983,1,2052,22,2022,https://doi.org/10.1186/s12889-022-14350-y
26984,1,2018,22,2022,https://doi.org/10.1186/s12889-022-14400-5
26985,1,2008,22,2022,https://doi.org/10.1186/s12889-022-14413-0
26986,1,2003,22,2022,https://doi.org/10.1186/s12889-022-14304-4
26987,1,1984,22,2022,https://doi.org/10.1186/s12889-022-14354-8
26988,1,1968,22,2022,https://doi.org/10.1186/s12889-022-14238-x
26989,1,1955,22,2022,https://doi.org/10.1186/s12889-022-14204-7
26990,1,1949,22,2022,https://doi.org/10.1186/s12889-022-14337-9
26991,1,1919,22,2022,https://doi.org/10.1186/s12889-022-14336-w
26992,1,1910,22,2022,https://doi.org/10.1186/s12889-022-14280-9
26993,1,1895,22,2022,https://doi.org/10.1186/s12889-022-14297-0
26994,1,1892,22,2022,https://doi.org/10.1186/s12889-022-14281-8
26995,1,1862,22,2022,https://doi.org/10.1186/s12889-022-14241-2
26996,1,1856,22,2022,https://doi.org/10.1186/s12889-022-14260-z
26997,1,1821,22,2022,https://doi.org/10.1186/s12889-022-14171-z
26998,1,1796,22,2022,https://doi.org/10.1186/s12889-022-14180-y
26999,1,1791,22,2022,https://doi.org/10.1186/s12889-022-14157-x
27000,1,1744,22,2022,https://doi.org/10.1186/s12889-022-14137-1
27001,1,1735,22,2022,https://doi.org/10.1186/s12889-022-14092-x
27002,1,1709,22,2022,https://doi.org/10.1186/s12889-022-14058-z
27003,1,1701,22,2022,https://doi.org/10.1186/s12889-022-14081-0
27004,1,1696,22,2022,https://doi.org/10.1186/s12889-022-14100-0
27005,1,1672,22,2022,https://doi.org/10.1186/s12889-022-13986-0
27006,1,1643,22,2022,https://doi.org/10.1186/s12889-022-14040-9
27007,1,1629,22,2022,https://doi.org/10.1186/s12889-022-14062-3
27008,1,1605,22,2022,https://doi.org/10.1186/s12889-022-13941-z
27009,1,1579,22,2022,https://doi.org/10.1186/s12889-022-13985-1
27010,1,1557,22,2022,https://doi.org/10.1186/s12889-022-13945-9
27011,1,1553,22,2022,https://doi.org/10.1186/s12889-022-13902-6
27012,1,1502,22,2022,https://doi.org/10.1186/s12889-022-13928-w
27013,1,1487,22,2022,https://doi.org/10.1186/s12889-022-13901-7
27014,1,1442,22,2022,https://doi.org/10.1186/s12889-022-13848-9
27015,1,1424,22,2022,https://doi.org/10.1186/s12889-022-13857-8
27016,1,1421,22,2022,https://doi.org/10.1186/s12889-022-13786-6
27017,1,1418,22,2022,https://doi.org/10.1186/s12889-022-13794-6
27018,1,1388,22,2022,https://doi.org/10.1186/s12889-022-13781-x
27019,1,1383,22,2022,https://doi.org/10.1186/s12889-022-13344-0
27020,1,1366,22,2022,https://doi.org/10.1186/s12889-022-13726-4
27021,1,1362,22,2022,https://doi.org/10.1186/s12889-022-13659-y
27022,1,1262,22,2022,https://doi.org/10.1186/s12889-022-13671-2
27023,1,1227,22,2022,https://doi.org/10.1186/s12889-022-13626-7
27024,1,1225,22,2022,https://doi.org/10.1186/s12889-022-13624-9
27025,1,1224,22,2022,https://doi.org/10.1186/s12889-022-13600-3
27026,1,1222,22,2022,https://doi.org/10.1186/s12889-022-13417-0
27027,1,1215,22,2022,https://doi.org/10.1186/s12889-022-13452-x
27028,1,1198,22,2022,https://doi.org/10.1186/s12889-022-13428-x
27029,1,1195,22,2022,https://doi.org/10.1186/s12889-022-13573-3
27030,1,1182,22,2022,https://doi.org/10.1186/s12889-022-13567-1
27031,1,1163,22,2022,https://doi.org/10.1186/s12889-022-13472-7
27032,1,1125,22,2022,https://doi.org/10.1186/s12889-022-13447-8
27033,1,1098,22,2022,https://doi.org/10.1186/s12889-022-13514-0
27034,1,1052,22,2022,https://doi.org/10.1186/s12889-022-13475-4
27035,1,955,22,2022,https://doi.org/10.1186/s12889-022-13357-9
27036,1,884,22,2022,https://doi.org/10.1186/s12889-022-12954-y
27037,1,860,22,2022,https://doi.org/10.1186/s12889-022-13277-8
27038,1,831,22,2022,https://doi.org/10.1186/s12889-022-13274-x
27039,1,714,22,2022,https://doi.org/10.1186/s12889-022-13049-4
27040,1,710,22,2022,https://doi.org/10.1186/s12889-022-13085-0
27041,1,707,22,2022,https://doi.org/10.1186/s12889-022-13011-4
27042,1,702,22,2022,https://doi.org/10.1186/s12889-022-13184-y
27043,1,690,22,2022,https://doi.org/10.1186/s12889-022-13018-x
27044,1,652,22,2022,https://doi.org/10.1186/s12889-021-12394-0
27045,1,609,22,2022,https://doi.org/10.1186/s12889-022-12909-3
27046,1,595,22,2022,https://doi.org/10.1186/s12889-022-12918-2
27047,1,573,22,2022,https://doi.org/10.1186/s12889-022-12937-z
27048,1,539,22,2022,https://doi.org/10.1186/s12889-022-12934-2
27049,1,506,22,2022,https://doi.org/10.1186/s12889-022-12886-7
27050,1,480,22,2022,https://doi.org/10.1186/s12889-022-12877-8
27051,1,461,22,2022,https://doi.org/10.1186/s12889-022-12832-7
27052,1,408,22,2022,https://doi.org/10.1186/s12889-022-12703-1
27053,1,400,22,2022,https://doi.org/10.1186/s12889-022-12800-1
27054,1,348,22,2022,https://doi.org/10.1186/s12889-022-12742-8
27055,1,313,22,2022,https://doi.org/10.1186/s12889-022-12682-3
27056,1,297,22,2022,https://doi.org/10.1186/s12889-022-12581-7
27057,1,289,22,2022,https://doi.org/10.1186/s12889-022-12721-z
27058,1,259,22,2022,https://doi.org/10.1186/s12889-022-12676-1
27059,1,151,22,2022,https://doi.org/10.1186/s12889-021-12442-9
27060,1,139,22,2022,https://doi.org/10.1186/s12889-021-12321-3
27061,1,133,22,2022,https://doi.org/10.1186/s12889-021-12108-6
27062,1,125,22,2022,https://doi.org/10.1186/s12889-021-12459-0
27063,1,67,22,2022,https://doi.org/10.1186/s12889-021-12473-2
27064,1,2322,21,2021,https://doi.org/10.1186/s12889-021-12382-4
27065,1,2321,21,2021,https://doi.org/10.1186/s12889-021-12376-2
27066,1,2307,21,2021,https://doi.org/10.1186/s12889-021-12359-3
27067,1,2266,21,2021,https://doi.org/10.1186/s12889-021-12250-1
27068,1,2265,21,2021,https://doi.org/10.1186/s12889-021-12293-4
27069,1,2263,21,2021,https://doi.org/10.1186/s12889-021-12290-7
27070,1,2229,21,2021,https://doi.org/10.1186/s12889-021-12294-3
27071,1,2228,21,2021,https://doi.org/10.1186/s12889-021-12283-6
27072,1,2168,21,2021,https://doi.org/10.1186/s12889-021-12259-6
27073,1,2134,21,2021,https://doi.org/10.1186/s12889-021-12130-8
27074,1,2127,21,2021,https://doi.org/10.1186/s12889-021-12182-w
27075,1,2097,21,2021,https://doi.org/10.1186/s12889-021-12144-2
27076,1,2094,21,2021,https://doi.org/10.1186/s12889-021-12159-9
27077,1,2048,21,2021,https://doi.org/10.1186/s12889-021-12011-0
27078,1,2045,21,2021,https://doi.org/10.1186/s12889-021-12090-z
27079,1,2027,21,2021,https://doi.org/10.1186/s12889-021-12047-2
27080,1,2020,21,2021,https://doi.org/10.1186/s12889-021-12122-8
27081,1,2015,21,2021,https://doi.org/10.1186/s12889-021-11998-w
27082,1,1997,21,2021,https://doi.org/10.1186/s12889-021-12088-7
27083,1,1980,21,2021,https://doi.org/10.1186/s12889-021-12021-y
27084,1,1977,21,2021,https://doi.org/10.1186/s12889-021-11977-1
27085,1,1964,21,2021,https://doi.org/10.1186/s12889-021-11980-6
27086,1,1953,21,2021,https://doi.org/10.1186/s12889-021-12024-9
27087,1,1943,21,2021,https://doi.org/10.1186/s12889-021-11941-z
27088,1,1853,21,2021,https://doi.org/10.1186/s12889-021-11917-z
27089,1,1825,21,2021,https://doi.org/10.1186/s12889-021-11855-w
27090,1,1784,21,2021,https://doi.org/10.1186/s12889-021-11777-7
27091,1,1777,21,2021,https://doi.org/10.1186/s12889-021-11764-y
27092,1,1728,21,2021,https://doi.org/10.1186/s12889-021-11812-7
27093,1,1675,21,2021,https://doi.org/10.1186/s12889-021-11660-5
27094,1,1625,21,2021,https://doi.org/10.1186/s12889-021-11647-2
27095,1,1550,21,2021,https://doi.org/10.1186/s12889-021-11537-7
27096,1,1513,21,2021,https://doi.org/10.1186/s12889-021-11524-y
27097,1,1512,21,2021,https://doi.org/10.1186/s12889-021-11539-5
27098,1,1469,21,2021,https://doi.org/10.1186/s12889-021-11490-5
27099,1,1454,21,2021,https://doi.org/10.1186/s12889-021-11474-5
27100,1,1442,21,2021,https://doi.org/10.1186/s12889-021-11383-7
27101,1,1398,21,2021,https://doi.org/10.1186/s12889-021-11448-7
27102,1,1382,21,2021,https://doi.org/10.1186/s12889-021-11450-z
27103,1,1279,21,2021,https://doi.org/10.1186/s12889-021-11333-3
27104,1,1256,21,2021,https://doi.org/10.1186/s12889-021-11260-3
27105,1,1237,21,2021,https://doi.org/10.1186/s12889-021-11182-0
27106,1,1133,21,2021,https://doi.org/10.1186/s12889-021-11117-9
27107,1,1037,21,2021,https://doi.org/10.1186/s12889-021-11088-x
27108,1,1027,21,2021,https://doi.org/10.1186/s12889-021-10799-5
27109,1,957,21,2021,https://doi.org/10.1186/s12889-021-10942-2
27110,1,885,21,2021,https://doi.org/10.1186/s12889-021-10932-4
27111,1,855,21,2021,https://doi.org/10.1186/s12889-021-10798-6
27112,1,819,21,2021,https://doi.org/10.1186/s12889-021-10819-4
27113,1,783,21,2021,https://doi.org/10.1186/s12889-021-10795-9
27114,1,766,21,2021,https://doi.org/10.1186/s12889-021-10770-4
27115,1,761,21,2021,https://doi.org/10.1186/s12889-021-10800-1
27116,1,518,21,2021,https://doi.org/10.1186/s12889-021-10556-8
27117,1,501,21,2021,https://doi.org/10.1186/s12889-021-10486-5
27118,1,497,21,2021,https://doi.org/10.1186/s12889-021-10558-6
27119,1,487,21,2021,https://doi.org/10.1186/s12889-020-10150-4
27120,1,469,21,2021,https://doi.org/10.1186/s12889-021-10437-0
27121,1,413,21,2021,https://doi.org/10.1186/s12889-021-10271-4
27122,1,340,21,2021,https://doi.org/10.1186/s12889-021-10312-y
27123,1,337,21,2021,https://doi.org/10.1186/s12889-021-10303-z
27124,1,297,21,2021,https://doi.org/10.1186/s12889-021-10277-y
27125,1,241,21,2021,https://doi.org/10.1186/s12889-021-10298-7
27126,1,235,21,2021,https://doi.org/10.1186/s12889-021-10276-z
27127,1,224,21,2021,https://doi.org/10.1186/s12889-021-10263-4
27128,1,213,21,2021,https://doi.org/10.1186/s12889-021-10231-y
27129,1,212,21,2021,https://doi.org/10.1186/s12889-021-10264-3
27130,1,182,21,2021,https://doi.org/10.1186/s12889-021-10205-0
27131,1,75,21,2021,https://doi.org/10.1186/s12889-020-10077-w
27132,1,71,21,2021,https://doi.org/10.1186/s12889-020-10053-4
27133,1,13,21,2021,https://doi.org/10.1186/s12889-020-10009-8
27134,1,1865,20,2020,https://doi.org/10.1186/s12889-020-09976-9
27135,1,1749,20,2020,https://doi.org/10.1186/s12889-020-09854-4
27136,1,1620,20,2020,https://doi.org/10.1186/s12889-020-09703-4
27137,1,1606,20,2020,https://doi.org/10.1186/s12889-020-09702-5
27138,1,1497,20,2020,https://doi.org/10.1186/s12889-020-09605-5
27139,1,1450,20,2020,https://doi.org/10.1186/s12889-020-09549-w
27140,1,1443,20,2020,https://doi.org/10.1186/s12889-020-09500-z
27141,1,1337,20,2020,https://doi.org/10.1186/s12889-020-09444-4
27142,1,1335,20,2020,https://doi.org/10.1186/s12889-020-09394-x
27143,1,1313,20,2020,https://doi.org/10.1186/s12889-020-09403-z
27144,1,1147,20,2020,https://doi.org/10.1186/s12889-020-09229-9
27145,1,1034,20,2020,https://doi.org/10.1186/s12889-020-09157-8
27146,1,1003,20,2020,https://doi.org/10.1186/s12889-020-09086-6
27147,1,1002,20,2020,https://doi.org/10.1186/s12889-020-09084-8
27148,1,960,20,2020,https://doi.org/10.1186/s12889-020-09038-0
27149,1,945,20,2020,https://doi.org/10.1186/s12889-020-09076-8
27150,1,892,20,2020,https://doi.org/10.1186/s12889-020-08998-7
27151,1,738,20,2020,https://doi.org/10.1186/s12889-020-08886-0
27152,1,533,20,2020,https://doi.org/10.1186/s12889-020-08666-w
27153,1,480,20,2020,https://doi.org/10.1186/s12889-020-08613-9
27154,1,270,20,2020,https://doi.org/10.1186/s12889-019-7968-6
27155,1,258,20,2020,https://doi.org/10.1186/s12889-020-8328-2
27156,1,1754,19,2019,https://doi.org/10.1186/s12889-019-8113-2
27157,1,1714,19,2019,https://doi.org/10.1186/s12889-019-8062-9
27158,1,1700,19,2019,https://doi.org/10.1186/s12889-019-8040-2
27159,1,1648,19,2019,https://doi.org/10.1186/s12889-019-7914-7
27160,1,1549,19,2019,https://doi.org/10.1186/s12889-019-7935-2
27161,1,1538,19,2019,https://doi.org/10.1186/s12889-019-7711-3
27162,1,1516,19,2019,https://doi.org/10.1186/s12889-019-7780-3
27163,1,1450,19,2019,https://doi.org/10.1186/s12889-019-7611-6
27164,1,1429,19,2019,https://doi.org/10.1186/s12889-019-7810-1
27165,1,1421,19,2019,https://doi.org/10.1186/s12889-019-7667-3
27166,1,1414,19,2019,https://doi.org/10.1186/s12889-019-7763-4
27167,1,1410,19,2019,https://doi.org/10.1186/s12889-019-7625-0
27168,1,1349,19,2019,https://doi.org/10.1186/s12889-019-7672-6
27169,1,1290,19,2019,https://doi.org/10.1186/s12889-019-7612-5
27170,1,1183,19,2019,https://doi.org/10.1186/s12889-019-7531-5
27171,1,1149,19,2019,https://doi.org/10.1186/s12889-019-7503-9
27172,1,1134,19,2019,https://doi.org/10.1186/s12889-019-7477-7
27173,1,978,19,2019,https://doi.org/10.1186/s12889-019-7307-y
27174,1,949,19,2019,https://doi.org/10.1186/s12889-019-7193-3
27175,1,913,19,2019,https://doi.org/10.1186/s12889-019-7267-2
27176,1,830,19,2019,https://doi.org/10.1186/s12889-019-7190-6
27177,1,756,19,2019,https://doi.org/10.1186/s12889-019-6894-y
27178,1,567,19,2019,https://doi.org/10.1186/s12889-019-6924-9
27179,1,124,19,2019,https://doi.org/10.1186/s12889-019-6427-8
27180,1,90,19,2019,https://doi.org/10.1186/s12889-018-6373-x
27181,1,1371,18,2018,https://doi.org/10.1186/s12889-018-6233-8
27182,1,1268,18,2018,https://doi.org/10.1186/s12889-018-6128-8
27183,1,1253,18,2018,https://doi.org/10.1186/s12889-018-6175-1
27184,1,1237,18,2018,https://doi.org/10.1186/s12889-018-6152-8
27185,1,1202,18,2018,https://doi.org/10.1186/s12889-018-6111-4
27186,1,1147,18,2018,https://doi.org/10.1186/s12889-018-5979-3
27187,1,1003,18,2018,https://doi.org/10.1186/s12889-018-5904-9
27188,1,866,18,2018,https://doi.org/10.1186/s12889-018-5775-0
27189,1,823,18,2018,https://doi.org/10.1186/s12889-018-5756-3
27190,1,592,18,2018,https://doi.org/10.1186/s12889-018-5478-6
27191,1,567,18,2018,https://doi.org/10.1186/s12889-018-5493-7
27192,1,555,18,2018,https://doi.org/10.1186/s12889-018-5409-6
27193,1,409,18,2018,https://doi.org/10.1186/s12889-018-5308-x
27194,1,339,18,2018,https://doi.org/10.1186/s12889-018-5255-6
27195,1,329,18,2018,https://doi.org/10.1186/s12889-018-5218-y
27196,1,187,18,2018,https://doi.org/10.1186/s12889-018-5065-x
27197,1,175,18,2018,https://doi.org/10.1186/s12889-018-5048-y
27198,1,173,18,2018,https://doi.org/10.1186/s12889-018-5087-4
27199,1,103,18,2018,https://doi.org/10.1186/s12889-017-5008-y
27200,1,14,18,2018,https://doi.org/10.1186/s12889-017-4559-2
27201,1,13,18,2018,https://doi.org/10.1186/s12889-017-4571-6
27202,1,972,17,2017,https://doi.org/10.1186/s12889-017-4982-4
27203,1,919,17,2017,https://doi.org/10.1186/s12889-017-4927-y
27204,1,873,17,2017,https://doi.org/10.1186/s12889-017-4872-9
27205,1,866,17,2017,https://doi.org/10.1186/s12889-017-4885-4
27206,1,864,17,2017,https://doi.org/10.1186/s12889-017-4862-y
27207,1,839,17,2017,https://doi.org/10.1186/s12889-017-4843-1
27208,1,687,17,2017,https://doi.org/10.1186/s12889-017-4687-8
27209,1,679,17,2017,https://doi.org/10.1186/s12889-017-4676-y
27210,1,629,17,2017,https://doi.org/10.1186/s12889-017-4544-9
27211,1,524,17,2017,https://doi.org/10.1186/s12889-017-4355-z
27212,1,331,17,2017,https://doi.org/10.1186/s12889-017-4248-1
27213,1,326,17,2017,https://doi.org/10.1186/s12889-017-4228-5
27214,1,294,17,2017,https://doi.org/10.1186/s12889-017-4205-z
27215,1,268,17,2017,https://doi.org/10.1186/s12889-017-4185-z
27216,1,1135,16,2016,https://doi.org/10.1186/s12889-016-3782-6
27217,1,1088,16,2016,https://doi.org/10.1186/s12889-016-3753-y
27218,1,1064,16,2016,https://doi.org/10.1186/s12889-016-3739-9
27219,1,681,16,2016,https://doi.org/10.1186/s12889-016-3371-8
27220,1,589,16,2016,https://doi.org/10.1186/s12889-016-3164-0
27221,1,247,16,2016,https://doi.org/10.1186/s12889-016-2855-x
27222,1,237,16,2016,https://doi.org/10.1186/s12889-016-2925-0
27223,1,103,16,2015,https://doi.org/10.1186/s12889-016-2771-0
27224,1,75,16,2015,https://doi.org/10.1186/s12889-016-2743-4
27225,1,19,16,2015,https://doi.org/10.1186/s12889-016-2693-x
27226,1,1140,15,2015,https://doi.org/10.1186/s12889-015-2459-x
27227,1,1023,15,2015,https://doi.org/10.1186/s12889-015-2356-3
27228,1,898,15,2015,https://doi.org/10.1186/s12889-015-2169-4
27229,1,893,15,2015,https://doi.org/10.1186/s12889-015-2158-7
27230,1,891,15,2015,https://doi.org/10.1186/s12889-015-2101-y
27231,1,856,15,2015,https://doi.org/10.1186/s12889-015-2184-5
27232,1,853,15,2015,https://doi.org/10.1186/s12889-015-2186-3
27233,1,807,15,2015,https://doi.org/10.1186/s12889-015-2051-4
27234,1,711,15,2015,https://doi.org/10.1186/s12889-015-2027-4
27235,1,654,15,2015,https://doi.org/10.1186/s12889-015-2019-4
27236,1,646,15,2015,https://doi.org/10.1186/s12889-015-1906-z
27237,1,539,15,2015,https://doi.org/10.1186/s12889-015-1887-y
27238,1,489,15,2015,https://doi.org/10.1186/s12889-015-1805-3
27239,1,449,15,2015,https://doi.org/10.1186/s12889-015-1784-4
27240,1,321,15,2015,https://doi.org/10.1186/s12889-015-1678-5
27241,1,264,15,2015,https://doi.org/10.1186/s12889-015-1620-x
27242,1,231,15,2015,https://doi.org/10.1186/s12889-015-1558-z
27243,1,212,15,2015,https://doi.org/10.1186/s12889-015-1492-0
27244,1,198,15,2015,https://doi.org/10.1186/s12889-015-1570-3
27245,1,1292,14,2014,https://doi.org/10.1186/1471-2458-14-1292
27246,1,828,14,2014,https://doi.org/10.1186/1471-2458-14-828
27247,1,609,14,2014,https://doi.org/10.1186/1471-2458-14-609
27248,1,405,14,2014,https://doi.org/10.1186/1471-2458-14-405
27249,1,268,14,2014,https://doi.org/10.1186/1471-2458-14-268
27250,1,O25,14,2014,https://doi.org/10.1186/1471-2458-14-s1-o25
27251,1,I1,14,2014,https://doi.org/10.1186/1471-2458-14-s1-i1
27252,1,O21,14,2014,https://doi.org/10.1186/1471-2458-14-s1-o21
27253,1,P21,14,2014,https://doi.org/10.1186/1471-2458-14-s1-p21
27254,1,O2,14,2014,https://doi.org/10.1186/1471-2458-14-s1-o2
27255,1,P14,14,2014,https://doi.org/10.1186/1471-2458-14-s1-p14
27256,1,O12,14,2014,https://doi.org/10.1186/1471-2458-14-s1-o12
27257,1,O28,14,2014,https://doi.org/10.1186/1471-2458-14-s1-o28
27258,1,1196,13,2013,https://doi.org/10.1186/1471-2458-13-1196
27259,1,914,13,2013,https://doi.org/10.1186/1471-2458-13-914
27260,1,781,13,2013,https://doi.org/10.1186/1471-2458-13-781
27261,1,120,13,2013,https://doi.org/10.1186/1471-2458-13-120
27262,1,34,13,2013,https://doi.org/10.1186/1471-2458-13-34
27263,1,713,12,2012,https://doi.org/10.1186/1471-2458-12-713
27264,1,670,12,2012,https://doi.org/10.1186/1471-2458-12-670
27265,1,545,12,2012,https://doi.org/10.1186/1471-2458-12-545
27266,1,353,12,2012,https://doi.org/10.1186/1471-2458-12-353
27267,1,229,12,2012,https://doi.org/10.1186/1471-2458-12-229
27268,1,149,12,2012,https://doi.org/10.1186/preaccept-2029232423583042
27269,1,A12,12,2012,https://doi.org/10.1186/1471-2458-12-s2-a12
27270,1,A26,12,2012,https://doi.org/10.1186/1471-2458-12-s2-a26
27271,1,A31,12,2012,https://doi.org/10.1186/1471-2458-12-s2-a31
27272,1,A36,12,2012,https://doi.org/10.1186/1471-2458-12-s2-a36
27273,1,A25,12,2012,https://doi.org/10.1186/1471-2458-12-s2-a25
27274,1,A7,12,2012,https://doi.org/10.1186/1471-2458-12-s2-a7
27275,1,752,11,2011,https://doi.org/10.1186/1471-2458-11-752
27276,1,555,11,2011,https://doi.org/10.1186/1471-2458-11-555
27277,1,504,11,2011,https://doi.org/10.1186/1471-2458-11-504
27278,1,430,11,2011,https://doi.org/10.1186/1471-2458-11-430
27279,1,254,11,2011,https://doi.org/10.1186/1471-2458-11-254
27280,1,44,11,2011,https://doi.org/10.1186/1471-2458-11-44
27281,1,136.0,10,2010,https://doi.org/10.1186/1471-2458-10-136
27282,1,221.0,10,2010,https://doi.org/10.1186/1471-2458-10-221
27283,1,694.0,10,2010,https://doi.org/10.1186/1471-2458-10-694
27284,1,157,9,2009,https://doi.org/10.1186/1471-2458-9-157
27285,1,252,8,2008,https://doi.org/10.1186/1471-2458-8-252
27286,1,242,7,2007,https://doi.org/10.1186/1471-2458-7-242
27287,1,264,6,2006,https://doi.org/10.1186/1471-2458-6-264
27288,1,69,4,2004,https://doi.org/10.1186/1471-2458-4-69
27289,1,16,4,2004,https://doi.org/10.1186/1471-2458-4-16
27290,1,15,2,2002,https://doi.org/10.1186/1471-2458-2-15
27291,1,16,1,2001,https://doi.org/10.1186/1471-2458-1-16
27292,0,3730,25,2025,https://doi.org/10.1186/s12889-025-25091-z
27293,0,3729,25,2025,https://doi.org/10.1186/s12889-025-25090-0
27294,0,3728,25,2025,https://doi.org/10.1186/s12889-025-24992-3
27295,0,3727,25,2025,https://doi.org/10.1186/s12889-025-24982-5
27296,0,3726,25,2025,https://doi.org/10.1186/s12889-025-24957-6
27297,0,3725,25,2025,https://doi.org/10.1186/s12889-025-24964-7
27298,0,3724,25,2025,https://doi.org/10.1186/s12889-025-24928-x
27299,0,3723,25,2025,https://doi.org/10.1186/s12889-025-24858-8
27300,0,3722,25,2025,https://doi.org/10.1186/s12889-025-24777-8
27301,0,3721,25,2025,https://doi.org/10.1186/s12889-025-25066-0
27302,0,3720,25,2025,https://doi.org/10.1186/s12889-025-25065-1
27303,0,3719,25,2025,https://doi.org/10.1186/s12889-025-24909-0
27304,0,3718,25,2025,https://doi.org/10.1186/s12889-025-24947-8
27305,0,3717,25,2025,https://doi.org/10.1186/s12889-025-25018-8
27306,0,3716,25,2025,https://doi.org/10.1186/s12889-025-25056-2
27307,0,3715,25,2025,https://doi.org/10.1186/s12889-025-25030-y
27308,0,3714,25,2025,https://doi.org/10.1186/s12889-025-24722-9
27309,0,3713,25,2025,https://doi.org/10.1186/s12889-025-25092-y
27310,0,3712,25,2025,https://doi.org/10.1186/s12889-025-25084-y
27311,0,3711,25,2025,https://doi.org/10.1186/s12889-025-24876-6
27312,0,3710,25,2025,https://doi.org/10.1186/s12889-025-24973-6
27313,0,3709,25,2025,https://doi.org/10.1186/s12889-025-25000-4
27314,0,3708,25,2025,https://doi.org/10.1186/s12889-025-25038-4
27315,0,3707,25,2025,https://doi.org/10.1186/s12889-025-24954-9
27316,0,3706,25,2025,https://doi.org/10.1186/s12889-025-25044-6
27317,0,3705,25,2025,https://doi.org/10.1186/s12889-025-25061-5
27318,0,3704,25,2025,https://doi.org/10.1186/s12889-025-24617-9
27319,0,3703,25,2025,https://doi.org/10.1186/s12889-025-25060-6
27320,0,3702,25,2025,https://doi.org/10.1186/s12889-025-24913-4
27321,0,3701,25,2025,https://doi.org/10.1186/s12889-025-24991-4
27322,0,3700,25,2025,https://doi.org/10.1186/s12889-025-25003-1
27323,0,3699,25,2025,https://doi.org/10.1186/s12889-025-25025-9
27324,0,3698,25,2025,https://doi.org/10.1186/s12889-025-25047-3
27325,0,3697,25,2025,https://doi.org/10.1186/s12889-025-24980-7
27326,0,3696,25,2025,https://doi.org/10.1186/s12889-025-25054-4
27327,0,3695,25,2025,https://doi.org/10.1186/s12889-025-24800-y
27328,0,3694,25,2025,https://doi.org/10.1186/s12889-025-24630-y
27329,0,3693,25,2025,https://doi.org/10.1186/s12889-025-24996-z
27330,0,3692,25,2025,https://doi.org/10.1186/s12889-025-24891-7
27331,0,3691,25,2025,https://doi.org/10.1186/s12889-025-24862-y
